Study_Hours_per_Week,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Final_Score
19.6,86.03,92.74,76.87,68.93,86.12
19.8,88.29,100.0,73.1,68.33,88.09
13.9,54.57,76.04,59.24,75.57,71.23
6.3,75.69,82.86,65.29,71.77,76.6
5.8,61.58,55.98,88.7,92.14,66.58
15.6,59.06,70.94,72.69,86.45,73.48
7.1,90.52,93.5,94.11,93.6,87.22
20.2,56.75,56.11,57.4,94.44,62.38
27.0,73.43,64.03,75.42,100.0,75.32
27.1,96.93,74.86,82.35,76.49,77.42
21.5,59.29,89.18,75.84,100.0,88.38
10.3,98.9,65.64,94.46,66.45,75.09
26.6,99.71,100.0,99.48,91.69,97.58
27.2,77.78,53.83,55.79,80.05,68.57
9.9,58.51,65.22,56.5,94.24,69.24
23.4,65.81,89.56,56.52,77.23,78.94
12.2,71.22,57.22,84.06,94.24,70.28
25.1,65.47,86.91,68.63,100.0,84.46
29.9,64.03,58.82,86.67,91.81,71.24
5.8,98.61,45.1,70.27,93.02,57.71
27.4,57.67,55.48,81.38,58.24,67.47
20.6,86.67,100.0,88.49,65.56,90.48
29.3,50.02,81.9,77.41,100.0,83.22
16.6,79.81,92.76,76.98,89.28,85.36
26.2,95.8,67.82,54.41,81.33,69.51
6.6,64.4,77.54,70.54,72.58,73.33
13.4,59.28,73.72,77.29,56.86,72.82
6.7,82.58,98.75,73.1,72.85,81.37
29.4,85.63,93.67,95.04,80.65,92.58
25.4,84.4,91.45,95.33,66.29,87.76
26.3,65.97,50.67,91.1,64.13,68.33
28.4,62.61,81.5,68.76,79.55,85.23
7.1,97.8,70.15,85.86,84.45,74.68
14.6,96.16,100.0,69.76,66.19,84.23
6.8,72.87,57.48,61.63,83.07,62.89
10.3,92.31,59.28,67.15,99.05,67.44
10.7,72.62,67.89,53.55,76.87,70.35
16.7,71.22,59.61,66.59,96.87,70.96
11.7,57.84,51.26,73.04,100.0,65.16
7.5,71.32,93.69,97.77,60.49,85.48
9.2,76.87,76.26,65.67,58.73,72.72
8.7,51.13,94.29,95.12,79.51,88.26
29.3,72.21,98.66,61.44,83.1,88.88
24.0,89.07,64.12,59.55,74.86,65.65
29.2,84.0,81.62,75.95,70.88,83.29
16.0,81.76,49.79,83.63,87.07,65.37
12.0,95.48,98.52,52.22,53.23,81.24
25.0,50.9,71.76,61.05,100.0,73.03
13.2,77.85,67.58,72.78,65.97,68.2
12.5,89.37,61.92,66.55,99.84,70.04
10.8,77.07,70.88,85.63,60.59,69.63
8.2,66.19,57.57,75.56,66.43,65.04
11.4,56.81,65.91,58.02,65.22,62.7
13.9,94.38,92.17,94.72,100.0,87.63
21.8,73.54,96.6,64.65,54.11,87.03
6.6,93.91,60.23,86.56,87.17,68.62
10.3,79.29,71.23,89.0,98.82,76.47
25.2,83.71,99.99,98.16,89.5,98.78
8.7,90.21,45.77,74.93,72.64,62.39
13.6,82.96,97.43,80.79,100.0,88.21
26.6,69.9,61.13,66.74,98.68,68.73
8.9,75.68,83.38,83.91,76.73,78.92
7.1,90.15,77.08,73.17,83.06,77.88
17.1,68.68,78.31,71.88,100.0,82.2
12.6,69.41,95.34,92.77,100.0,89.49
19.1,54.78,51.82,52.51,75.64,61.07
25.1,95.73,68.35,94.1,98.02,79.08
8.4,54.55,74.82,92.6,70.66,76.67
19.5,82.41,94.53,75.32,73.11,84.21
17.6,70.66,58.27,74.51,62.71,64.91
8.6,70.28,90.76,68.09,64.55,79.68
20.6,83.98,70.16,99.71,88.82,79.61
11.8,53.35,54.87,55.56,78.87,60.4
17.2,79.69,90.7,79.51,66.33,82.23
7.1,88.6,47.58,84.08,75.19,59.93
16.5,91.41,75.84,96.72,74.46,81.56
12.7,58.53,47.64,89.01,100.0,67.39
25.6,94.87,69.07,82.19,97.61,78.46
6.4,82.81,77.98,55.84,72.75,72.69
15.5,94.09,78.02,68.69,99.82,80.58
16.5,74.26,69.23,56.94,70.55,69.97
23.1,77.1,72.67,94.06,89.04,78.83
19.4,95.95,59.43,87.48,100.0,72.17
21.7,95.0,73.86,87.88,74.78,77.77
24.4,72.41,100.0,82.61,88.95,96.61
26.6,63.72,99.01,75.35,69.32,89.94
12.8,69.66,52.55,57.5,66.77,59.26
18.5,69.39,47.34,66.48,82.7,60.68
26.0,64.34,100.0,56.85,100.0,86.7
29.7,63.43,80.51,86.25,77.83,86.26
27.2,93.05,80.43,58.01,100.0,81.27
14.3,53.49,91.13,85.11,100.0,88.75
9.9,83.88,61.85,84.61,67.77,65.48
17.2,58.64,74.07,72.97,74.47,75.41
23.5,67.23,100.0,56.76,85.58,86.64
17.3,53.08,85.52,65.74,79.84,76.55
17.1,63.5,54.35,66.0,58.76,58.82
26.0,88.42,55.79,85.02,100.0,69.65
14.0,94.25,56.46,55.69,90.97,61.57
26.5,61.08,93.95,91.45,77.37,90.23
15.2,73.18,62.28,88.05,86.19,71.36
13.2,73.52,45.24,59.32,57.94,54.75
16.3,93.68,100.0,85.96,79.93,95.34
24.1,88.14,57.41,83.43,100.0,71.99
8.2,75.65,43.03,87.41,100.0,57.88
9.9,83.54,57.2,59.45,70.44,61.28
28.8,92.37,62.74,57.88,80.04,71.25
9.4,50.48,68.14,61.82,88.58,68.31
19.2,70.14,100.0,68.29,71.1,90.22
19.5,95.36,98.6,89.68,58.62,91.37
17.2,87.02,72.57,86.9,80.48,74.25
21.1,77.14,70.98,96.27,85.86,79.65
10.7,76.48,76.51,52.93,53.47,69.37
18.8,67.39,60.25,50.58,57.81,63.16
14.3,76.03,47.42,84.96,65.46,64.72
21.5,82.77,100.0,63.96,71.24,89.17
8.5,70.92,53.75,66.7,81.05,62.46
19.3,85.71,57.69,77.34,69.33,68.28
9.6,93.06,71.23,55.12,67.12,68.08
12.0,57.73,73.1,82.13,98.4,74.09
10.5,72.58,44.26,66.26,61.23,54.87
9.6,70.4,51.76,81.64,79.67,64.15
25.6,84.37,70.37,91.7,100.0,78.58
12.1,62.49,84.65,58.56,84.76,79.7
28.2,82.01,62.17,96.54,91.65,78.72
29.2,93.87,74.14,76.53,76.15,75.84
19.3,70.91,79.23,96.15,56.77,82.7
8.6,95.55,95.9,60.39,85.93,83.94
14.4,99.66,63.88,80.23,86.41,71.0
24.9,55.3,55.48,70.19,59.73,65.11
14.2,61.65,73.62,88.71,78.43,76.68
7.2,97.52,86.96,80.3,100.0,88.46
18.9,97.92,52.26,74.73,64.73,61.98
26.1,54.89,73.31,95.65,78.79,76.49
24.9,50.75,48.54,68.86,77.19,60.28
9.4,58.06,44.83,61.0,94.2,58.27
21.8,99.8,75.52,80.41,96.05,79.27
10.5,59.0,61.04,81.2,92.83,66.92
10.5,75.13,93.86,71.95,72.59,84.1
26.9,92.42,84.2,74.33,58.06,78.23
11.2,51.02,70.6,97.98,73.35,76.01
11.6,80.22,67.96,86.63,89.19,74.21
5.0,63.85,71.33,55.53,88.47,69.69
26.8,93.12,50.47,60.61,100.0,62.23
24.8,64.17,100.0,98.78,78.61,97.15
20.7,84.34,100.0,86.32,86.8,93.02
23.8,83.71,58.03,95.75,82.7,74.27
8.8,61.07,49.86,65.19,61.44,58.61
16.5,51.74,53.56,87.09,78.29,63.55
13.8,70.46,83.8,85.7,82.38,84.01
7.3,64.46,81.88,64.73,100.0,75.16
17.2,90.45,96.04,77.54,72.98,85.19
28.0,90.02,93.51,81.37,100.0,95.52
6.0,72.85,68.78,74.06,81.56,72.86
12.3,80.33,80.46,91.36,67.6,84.12
10.2,80.21,84.36,91.64,65.08,81.06
11.0,91.36,74.06,92.53,62.63,76.97
27.7,71.25,76.85,90.17,78.06,82.44
16.7,63.77,83.72,74.4,55.56,77.47
16.7,63.25,78.46,69.07,76.39,74.47
24.0,76.81,85.84,91.57,100.0,86.79
8.9,72.46,79.44,74.51,87.98,78.13
17.2,72.01,88.31,62.32,91.73,79.92
15.7,54.56,83.28,75.37,60.47,75.36
19.9,85.93,77.15,57.09,77.09,75.18
30.0,60.69,89.91,84.58,69.38,86.19
24.2,59.85,74.23,66.8,98.71,78.44
14.9,70.64,58.97,63.03,62.84,62.07
25.7,61.39,47.8,97.83,78.81,65.65
9.3,79.19,76.39,88.84,84.73,79.65
5.8,68.57,77.18,89.35,81.06,76.42
10.1,72.45,100.0,81.19,96.38,89.86
13.5,76.86,65.74,91.96,67.09,71.36
17.8,60.18,68.99,87.96,74.15,73.86
20.4,57.79,58.23,79.94,94.4,72.78
27.8,94.02,52.57,98.06,82.28,68.88
17.7,71.69,91.68,59.58,73.68,83.75
17.5,70.6,60.23,97.17,57.3,71.32
6.3,51.78,78.42,70.07,91.87,78.35
5.9,74.9,83.04,76.42,100.0,86.75
18.8,77.71,73.91,56.14,84.38,75.45
16.0,77.94,97.38,77.01,97.45,91.97
26.0,85.35,74.43,80.56,80.67,76.45
9.0,58.87,59.79,99.89,67.57,67.16
5.6,62.61,95.44,98.76,56.65,87.27
16.2,90.54,96.55,98.32,88.57,90.34
10.9,97.36,53.11,67.42,78.71,63.88
6.2,56.8,43.42,99.56,95.07,58.96
23.1,74.88,52.33,72.77,89.1,67.72
7.8,60.71,59.53,92.59,100.0,70.57
20.2,53.0,100.0,60.82,79.17,86.46
12.0,66.28,77.11,75.29,75.88,74.21
9.3,57.18,65.19,98.3,70.24,68.67
14.5,85.5,97.67,97.35,79.68,94.78
25.0,76.69,74.69,84.19,98.69,83.62
14.8,57.19,63.35,89.89,57.51,68.54
23.8,50.46,100.0,58.82,100.0,89.81
8.1,90.41,93.4,86.08,100.0,88.58
24.3,58.81,97.91,80.9,84.74,91.05
10.9,80.31,74.01,54.58,69.85,71.16
21.9,66.85,93.94,55.66,64.49,82.35
19.1,79.27,56.49,55.42,67.15,64.13
28.2,65.78,82.85,86.22,57.68,82.54
14.7,54.35,100.0,57.09,77.19,84.47
6.7,61.15,59.47,73.39,57.27,61.3
5.5,59.4,89.31,67.85,89.99,79.9
25.7,71.4,77.14,77.53,73.25,79.84
18.1,82.91,47.82,85.32,65.09,59.7
24.4,63.19,93.1,84.24,82.29,90.6
10.9,50.6,53.38,75.78,100.0,64.23
13.6,75.95,81.97,73.22,89.15,78.38
5.8,80.29,46.88,69.89,78.78,56.23
29.0,98.14,100.0,93.1,94.44,98.75
21.7,79.47,64.01,66.54,90.86,70.73
28.3,73.56,62.08,62.97,98.37,73.68
11.6,78.67,51.23,87.17,65.46,61.07
20.3,96.4,100.0,67.99,97.02,90.3
22.0,91.42,89.31,92.35,70.59,87.44
12.9,66.15,88.37,66.39,100.0,81.23
26.2,61.86,77.82,85.1,69.16,79.4
28.7,63.13,77.09,52.26,99.48,77.01
27.1,75.22,54.73,69.28,100.0,68.95
23.5,87.2,80.64,67.16,61.3,80.04
11.9,75.16,58.38,90.83,100.0,69.1
12.0,53.39,100.0,98.35,60.19,90.66
29.1,86.18,96.52,73.04,65.31,86.97
5.3,90.3,66.37,91.24,77.68,73.82
22.9,64.47,55.95,84.98,100.0,71.34
22.7,83.21,93.93,98.37,80.33,90.2
20.6,71.33,53.5,90.56,82.95,66.7
29.8,94.46,60.3,53.87,87.95,69.01
12.8,92.26,56.53,85.66,100.0,70.48
13.5,76.27,77.46,76.77,93.78,78.26
7.0,84.58,89.32,50.82,64.26,77.34
16.1,94.17,63.69,62.57,68.9,68.51
11.5,74.79,48.53,96.09,60.65,62.01
13.6,65.66,71.95,96.3,88.0,76.84
25.9,87.68,92.66,89.94,64.44,86.43
28.4,61.0,61.82,99.09,68.82,73.9
9.6,69.43,56.08,90.33,99.83,66.9
14.3,93.29,100.0,50.51,69.37,84.1
28.2,86.22,100.0,64.39,82.19,92.29
6.5,70.19,100.0,51.53,72.97,81.52
7.3,60.74,90.65,54.71,56.98,74.82
9.1,67.8,54.02,60.94,71.8,63.39
19.9,64.21,58.69,75.18,74.91,69.73
8.8,58.8,63.05,92.38,100.0,71.67
29.2,87.17,67.85,93.1,71.81,77.74
16.2,62.6,100.0,80.81,73.81,89.84
17.5,72.71,92.59,96.41,94.92,91.55
11.2,69.29,86.8,75.0,92.45,85.87
16.8,99.1,56.2,94.45,95.58,72.62
21.5,69.55,100.0,72.7,100.0,92.11
23.8,54.0,96.81,63.86,93.61,88.6
23.8,54.49,56.96,95.82,76.13,72.56
19.4,79.54,98.09,69.4,95.24,91.32
27.6,79.97,64.61,75.17,79.94,73.6
25.4,70.94,52.47,66.44,67.88,59.48
23.9,71.59,86.58,83.14,70.14,82.9
6.4,52.7,81.15,99.75,67.18,81.53
5.2,75.83,47.26,51.28,60.33,53.12
10.3,75.24,62.22,94.99,64.92,71.91
21.6,57.48,100.0,50.2,56.17,85.69
15.3,55.19,85.3,68.21,98.51,78.93
15.1,56.18,88.33,58.43,100.0,83.15
27.1,55.05,60.91,87.87,84.61,71.79
27.4,80.49,52.95,52.53,95.17,65.38
27.7,59.82,64.92,77.67,63.84,70.6
12.8,62.57,58.77,64.75,98.96,70.21
22.3,58.68,60.76,56.68,78.72,65.29
11.8,97.89,55.11,88.59,58.68,64.7
9.8,92.73,77.43,60.87,60.72,72.93
9.6,61.52,62.57,61.18,69.12,64.41
13.6,66.38,93.3,63.75,56.0,82.31
15.7,60.49,55.75,79.34,70.22,65.6
25.8,74.59,75.62,82.98,57.98,81.71
8.0,50.98,43.22,50.88,64.85,50.11
23.4,83.57,75.92,62.09,67.01,73.99
18.3,76.16,48.84,71.55,100.0,62.75
12.2,94.93,100.0,66.6,65.78,86.49
17.3,58.22,92.63,94.21,67.61,87.64
12.5,90.21,73.16,89.39,89.7,79.32
19.9,89.6,51.17,81.29,97.85,67.73
15.8,56.36,80.29,66.9,73.36,74.51
9.1,69.93,88.26,85.03,98.88,83.9
7.9,58.51,53.81,92.18,72.54,64.33
18.7,62.74,79.7,79.74,64.63,79.77
27.6,63.16,97.13,89.22,71.83,93.6
13.6,77.81,90.17,87.46,85.72,86.59
23.3,70.57,95.17,78.59,73.08,85.94
21.5,97.39,99.21,65.61,87.58,89.59
28.3,56.32,100.0,87.29,67.09,95.46
25.5,98.68,71.98,60.34,88.67,76.92
19.2,61.53,79.89,88.97,72.71,81.44
21.4,88.64,93.86,90.23,78.2,92.02
27.5,66.95,90.08,91.11,83.36,91.92
15.0,57.15,100.0,73.65,88.73,86.85
13.2,92.89,44.78,59.62,65.52,54.85
5.3,65.44,62.9,54.99,95.1,64.01
25.7,82.94,64.57,87.17,91.32,76.99
25.0,78.32,63.24,94.31,67.36,73.98
7.6,73.59,55.63,82.54,100.0,69.08
19.4,74.79,88.37,57.21,86.67,79.98
16.6,86.61,50.07,96.74,78.42,69.79
8.0,54.39,86.9,99.46,63.85,82.87
29.5,83.41,90.46,71.67,80.96,87.6
10.4,94.79,58.17,79.74,63.02,68.16
6.7,52.89,57.18,88.86,76.8,68.28
19.9,57.03,83.7,86.82,75.65,82.94
23.5,85.83,92.78,98.39,91.9,94.45
5.8,71.86,94.33,55.74,62.96,82.1
21.5,70.18,97.58,79.04,95.83,92.13
18.3,56.85,100.0,84.6,71.39,88.44
7.6,75.34,77.16,94.5,77.87,80.26
9.3,56.33,97.31,93.71,94.24,90.93
19.2,73.83,94.27,98.9,87.2,87.68
12.4,88.18,97.4,75.6,69.94,87.73
28.5,62.91,49.25,91.54,74.8,66.64
25.5,74.04,100.0,71.36,69.57,91.19
29.6,99.6,77.29,71.12,84.01,78.8
11.5,84.33,91.34,62.67,70.39,78.06
29.2,92.07,56.39,90.91,91.73,73.6
15.8,70.74,68.5,99.29,84.95,78.14
13.7,88.39,60.4,62.82,61.06,64.12
6.3,52.03,59.39,52.81,68.68,59.52
6.3,56.15,49.29,90.78,66.52,59.33
22.3,60.15,95.04,81.01,74.38,87.35
16.4,70.1,45.47,97.98,81.68,63.96
10.7,92.29,61.96,62.61,79.1,68.32
20.3,67.31,56.55,53.55,90.94,64.24
11.3,82.73,78.73,74.62,63.94,75.13
19.4,85.47,61.08,54.27,100.0,70.89
14.0,79.31,59.74,63.09,70.93,63.86
25.6,67.86,76.98,56.3,68.39,74.52
25.5,78.85,86.81,61.21,87.93,81.9
16.9,67.11,52.35,55.31,93.6,64.37
13.8,54.19,54.67,97.7,74.78,67.77
14.1,99.64,59.06,63.93,91.18,67.43
25.1,56.36,100.0,72.19,98.52,91.2
13.2,53.62,67.79,94.93,94.04,76.38
10.2,93.93,79.0,83.87,56.74,79.34
7.1,65.09,56.62,80.9,96.22,68.61
16.7,82.51,74.44,85.28,93.84,79.57
17.1,66.45,49.58,91.44,88.95,69.47
26.0,69.57,49.88,93.88,93.63,70.7
10.5,63.11,71.27,82.13,100.0,75.17
14.5,67.15,68.27,94.5,77.23,72.61
25.2,70.54,55.77,76.77,57.97,64.25
25.6,86.02,88.94,63.86,76.87,83.77
14.6,75.58,100.0,94.0,57.96,91.46
16.5,97.18,68.69,77.07,69.33,75.38
12.6,52.09,81.25,95.31,85.06,80.1
28.3,75.15,100.0,52.01,68.6,84.92
8.0,79.21,92.29,69.88,88.46,81.68
28.3,96.01,76.3,97.39,96.94,83.22
22.1,52.46,90.88,62.48,74.77,80.34
18.3,78.67,53.18,97.08,100.0,71.89
5.8,92.68,72.47,97.7,59.85,77.24
16.9,62.1,61.81,94.11,97.66,72.27
15.2,93.81,54.23,78.18,96.12,66.32
9.0,50.95,68.28,82.35,71.04,67.24
21.4,86.62,54.28,93.48,70.55,69.22
29.3,96.66,90.73,88.79,70.58,87.79
19.1,82.86,73.1,81.5,95.46,81.78
22.9,71.95,78.74,99.11,97.53,86.23
6.7,52.24,50.79,84.28,71.55,61.0
15.4,96.01,53.01,98.77,85.56,68.94
7.9,73.51,77.37,52.87,60.12,66.57
20.3,51.45,100.0,56.95,76.86,82.63
28.5,84.49,54.33,72.57,100.0,67.94
21.5,74.09,63.59,69.24,62.09,66.41
6.9,56.22,94.24,89.14,100.0,86.82
13.9,60.71,48.51,58.03,94.69,59.83
18.8,53.22,98.19,98.8,100.0,95.51
15.1,78.71,75.99,65.75,62.92,72.0
25.8,81.1,72.24,71.45,64.97,77.71
25.4,75.29,66.2,63.74,54.66,64.71
20.3,90.86,63.92,78.97,90.98,73.46
14.3,93.05,62.64,52.93,85.38,65.73
11.4,80.78,96.51,57.48,62.35,80.58
7.6,50.64,85.71,87.29,94.8,81.8
13.9,84.76,84.35,59.33,68.52,76.72
15.3,70.9,92.51,61.78,60.46,79.92
21.9,78.28,62.0,89.65,76.51,71.84
21.5,82.45,83.53,54.67,57.83,73.03
6.8,67.51,69.64,71.87,67.47,66.21
14.9,95.85,91.42,51.15,71.64,79.37
9.5,56.7,61.41,67.34,96.63,66.33
8.9,83.58,81.26,84.95,94.73,81.53
25.7,50.22,100.0,54.51,75.41,85.23
6.0,96.23,65.93,94.42,91.9,74.3
15.5,55.63,48.65,95.47,84.16,64.93
9.2,54.74,73.72,55.25,70.36,66.79
27.0,66.65,68.86,99.54,92.26,83.04
18.9,68.68,86.0,64.88,88.06,79.44
10.8,60.72,100.0,54.21,84.2,83.53
17.6,79.26,74.42,50.25,83.92,70.38
23.3,72.15,74.96,70.43,88.38,75.66
29.0,51.71,87.98,81.49,74.12,84.74
10.5,65.98,49.36,66.61,97.45,60.97
27.2,90.52,63.37,91.84,63.63,72.92
28.4,84.49,100.0,85.83,99.34,95.4
27.9,86.24,88.57,67.51,71.16,81.95
20.9,84.91,47.08,86.72,61.45,63.3
20.7,65.55,58.49,97.02,85.82,76.2
15.1,54.98,85.5,54.65,72.08,74.13
23.8,63.62,93.0,65.31,94.69,86.82
18.3,91.59,95.88,73.17,75.93,87.46
21.9,99.02,64.1,74.9,87.92,74.21
15.7,74.69,100.0,77.11,70.04,89.84
23.3,50.49,80.17,65.03,64.37,75.68
25.6,57.0,89.47,83.36,74.4,85.45
8.7,66.1,78.41,82.25,85.28,77.26
25.8,78.93,55.1,78.89,87.58,67.27
18.5,53.75,100.0,55.69,82.25,85.13
26.1,97.17,55.2,73.85,100.0,67.54
15.8,68.25,60.03,67.81,88.62,66.04
14.5,95.63,93.17,74.55,100.0,90.36
27.9,89.03,85.49,96.09,61.67,86.43
11.3,87.77,93.68,74.03,57.51,84.71
26.1,80.34,78.77,50.7,68.59,76.74
17.1,81.34,67.75,71.94,61.15,69.58
17.9,81.9,100.0,91.03,81.75,93.54
12.7,81.44,45.99,89.0,81.29,62.41
19.3,77.69,97.16,75.67,83.29,87.39
13.1,99.32,57.78,62.49,91.01,64.27
6.0,86.61,92.72,73.25,100.0,87.54
11.8,88.85,51.89,78.19,98.6,66.45
5.2,93.62,76.37,99.99,61.92,81.92
29.5,60.78,100.0,82.21,71.86,93.29
29.1,54.19,77.14,84.71,67.87,77.62
14.9,74.14,89.26,74.57,63.31,83.01
23.2,75.7,95.24,67.72,81.3,86.15
13.6,91.46,88.27,90.65,83.1,88.91
21.8,72.19,100.0,74.75,65.84,87.67
25.1,78.54,74.34,99.73,91.57,81.29
28.7,76.35,59.0,72.86,91.02,68.89
15.0,51.91,47.37,53.4,54.25,51.73
24.6,80.76,62.17,84.13,74.84,70.42
11.6,91.4,52.07,52.33,97.65,60.09
29.8,57.88,82.42,62.53,79.77,80.69
5.6,79.72,52.78,67.69,71.44,63.52
20.1,79.68,48.37,86.97,67.9,61.13
21.5,58.21,48.61,74.71,66.65,62.94
22.2,56.17,96.55,51.43,58.08,79.92
8.0,99.0,77.89,80.84,95.71,80.57
28.5,69.69,70.04,70.57,58.56,68.95
9.5,61.37,96.5,96.09,70.38,89.71
20.6,58.57,50.39,74.98,56.78,56.64
10.6,83.38,100.0,85.45,94.2,92.81
12.7,80.47,80.79,60.94,55.62,73.86
18.7,82.18,56.62,88.05,70.7,68.75
15.4,54.4,85.36,86.05,83.82,81.63
9.0,94.68,88.5,95.2,76.19,87.27
9.3,69.46,68.55,51.69,67.21,65.98
15.5,65.67,96.35,72.38,68.1,84.67
23.9,73.12,56.21,83.96,94.93,71.73
27.4,69.5,64.95,54.76,100.0,70.34
7.1,93.18,47.74,70.53,71.63,59.86
14.8,96.46,57.09,97.11,57.79,68.72
7.5,65.17,56.57,71.8,56.14,61.46
5.4,93.2,96.68,99.27,93.92,93.68
21.5,89.08,51.14,52.84,80.79,59.81
20.1,96.54,71.67,85.89,94.33,77.08
9.1,62.29,74.67,79.05,89.61,76.34
10.8,78.85,97.16,75.03,99.88,91.37
5.6,63.73,100.0,98.54,100.0,94.22
25.9,91.2,92.97,56.48,92.81,86.3
29.4,50.27,100.0,94.8,79.45,94.16
8.4,78.24,89.75,84.56,70.48,84.83
10.8,66.96,100.0,62.95,79.13,85.28
26.7,66.13,90.45,95.08,80.8,88.71
28.2,82.25,53.25,71.46,84.8,68.6
15.5,92.57,68.77,90.71,64.74,73.66
6.3,80.46,80.69,69.44,86.95,78.87
6.0,92.66,62.84,92.55,78.38,73.74
19.3,63.23,62.19,81.83,85.92,72.15
14.8,75.98,79.08,57.05,65.4,70.59
5.7,72.53,97.72,82.48,76.67,87.31
19.6,50.58,47.98,59.57,64.08,56.03
5.3,77.84,87.74,70.6,98.01,81.16
24.7,83.08,90.77,58.51,77.91,83.04
12.7,79.6,100.0,51.1,64.32,84.07
6.0,86.81,97.64,60.59,55.7,80.58
19.7,78.57,91.64,76.82,88.4,86.51
14.9,53.34,75.69,74.08,65.17,72.97
29.3,55.82,61.05,75.07,100.0,74.25
18.6,79.82,78.29,62.38,80.43,75.47
11.9,63.75,89.49,84.26,69.51,80.83
22.7,53.98,100.0,85.21,87.99,89.39
11.8,71.48,90.92,67.9,67.83,81.56
27.6,77.72,60.0,94.06,96.65,74.03
14.4,66.44,80.3,82.2,70.34,79.71
18.7,86.02,65.54,85.65,100.0,73.5
6.3,82.19,42.44,63.87,84.09,54.49
15.7,66.64,56.72,50.03,95.22,60.1
25.8,87.74,54.53,93.27,59.24,69.32
25.1,82.43,98.09,91.12,72.88,93.66
10.6,81.87,58.69,56.16,90.24,64.69
10.7,77.67,60.29,68.71,86.87,64.78
25.4,50.57,100.0,83.07,64.69,88.35
28.3,84.83,71.24,82.61,72.77,77.56
7.4,68.8,42.8,93.02,68.75,56.11
16.3,97.13,61.92,57.01,84.09,66.47
13.4,90.9,51.18,71.5,71.52,64.7
26.8,79.38,54.21,54.86,68.74,61.45
7.1,62.61,46.78,69.48,64.54,53.32
10.3,60.19,78.69,50.76,73.5,69.8
23.8,67.02,58.5,94.91,65.47,69.2
6.3,73.83,63.56,76.35,100.0,74.5
17.3,64.8,96.91,92.49,63.28,92.09
16.1,75.75,70.29,53.0,98.85,72.61
13.4,58.27,98.96,61.37,75.1,83.77
14.9,98.89,74.35,62.97,72.67,75.56
18.2,55.4,69.39,69.33,65.73,67.74
9.0,96.6,87.72,90.14,87.2,88.12
19.3,95.68,50.18,69.33,88.44,65.67
25.1,76.27,52.9,60.23,76.99,62.29
24.0,86.25,86.32,53.25,55.98,79.19
8.8,71.8,71.86,53.97,99.17,70.05
8.7,81.5,90.03,88.0,100.0,85.24
11.7,67.03,98.49,72.24,75.88,88.24
14.0,65.06,67.5,86.31,85.86,73.79
15.2,78.91,80.34,84.11,77.56,81.42
22.0,74.91,76.64,56.77,69.5,76.6
6.4,78.98,100.0,57.14,57.3,80.59
5.9,64.33,91.64,87.77,78.07,84.6
14.8,68.35,99.14,86.06,96.08,95.09
22.4,54.19,61.98,68.9,54.98,66.58
9.8,52.61,89.29,53.87,82.34,76.42
21.0,62.67,62.23,50.6,97.08,64.78
11.5,53.71,55.97,64.41,64.74,59.44
27.2,55.19,100.0,50.46,62.19,82.34
27.4,90.65,49.38,61.5,92.3,64.03
12.4,51.94,100.0,70.98,67.01,85.65
10.7,82.95,52.17,56.07,62.96,58.24
15.3,63.63,93.76,55.21,72.21,79.12
11.0,93.58,59.86,94.82,75.32,70.96
21.8,74.25,67.58,79.27,98.47,71.87
25.7,65.28,60.72,96.72,86.72,74.7
21.8,75.88,81.67,67.29,74.34,80.62
25.6,69.1,68.57,83.86,81.75,73.1
14.9,78.22,83.91,60.23,100.0,80.83
8.9,55.73,43.61,80.92,60.52,55.05
23.4,99.85,50.88,56.48,63.78,61.58
14.0,71.28,50.18,50.1,100.0,59.82
21.8,67.41,71.68,96.58,100.0,81.85
11.8,85.51,92.43,77.74,63.52,83.84
7.0,68.19,95.39,96.35,63.04,89.75
29.8,91.66,63.63,66.69,75.05,71.44
8.9,72.71,77.13,66.39,56.47,70.26
29.7,85.98,95.01,70.03,86.95,89.38
29.4,55.37,66.15,85.3,58.99,71.7
24.8,92.31,71.98,78.29,57.6,75.1
21.5,86.79,77.89,96.27,80.04,82.21
19.4,60.59,53.91,51.27,100.0,60.94
26.7,57.26,49.57,85.41,76.46,65.41
12.2,65.81,52.83,66.52,71.81,60.65
16.7,98.8,82.62,59.01,100.0,82.17
20.5,62.84,50.57,75.52,81.13,62.58
15.3,72.81,55.97,75.25,73.28,61.18
15.7,51.5,64.98,56.85,72.7,64.57
13.3,69.86,48.66,60.09,63.36,53.5
19.1,78.57,57.23,70.41,79.83,67.0
26.3,97.66,100.0,70.44,76.17,87.58
10.0,75.84,44.16,65.88,67.49,53.54
28.4,90.96,87.73,57.43,61.48,79.48
22.2,77.36,69.72,50.22,68.57,71.17
25.6,52.04,88.04,98.51,81.34,86.2
18.9,65.75,80.99,97.17,58.75,81.23
24.5,78.78,60.76,74.18,62.14,68.95
5.4,97.53,92.45,99.75,100.0,94.05
25.5,92.96,77.17,83.68,82.16,82.82
6.0,61.42,91.15,53.44,56.38,77.63
27.2,61.01,72.52,55.89,88.0,74.71
29.8,60.06,100.0,95.81,58.84,90.46
12.4,96.12,89.95,81.5,91.83,87.37
10.3,92.63,100.0,92.16,93.03,95.32
24.1,88.74,78.09,94.91,88.24,82.46
11.3,69.64,71.81,72.4,90.95,72.77
26.6,75.22,93.31,52.43,57.55,79.28
